Name,Code,Latitude,Longitude,Average Income
Drakes Broughton & Norton,E02006756,52.153801,-2.157220,51800
"Draycott, Westbury & Wookey",E02006051,51.232498,-2.690260,49200
Drayton & Farlington,E02006821,50.844299,-1.037190,54000
Drayton & Thorpe Marriott,E02005526,52.678699,1.224680,48800
Drayton Green & Cleveland,E02000255,51.515301,-0.322149,61200
Dreghorn,S02002100,55.608101,-4.618680,
Dresden,E02002977,52.982800,-2.142910,31500
Driffield Central,E02006892,54.005798,-0.438804,36600
Driffield East & Nafferton,E02006891,54.008999,-0.416353,46700
Driffield West & Huggate,E02002691,53.999500,-0.502672,42100
Drighlington & Gildersome West,E02002425,53.755402,-1.650670,41800
Droitwich Spa Central,E02006751,52.263100,-2.157980,40300
Droitwich Spa East,E02006750,52.265598,-2.144630,42200
Droitwich Spa South,E02006752,52.253101,-2.150840,55400
Droitwich Spa West & North,E02006749,52.274300,-2.158460,39100
Dronfield South & Gosforth Lane,E02004110,53.298100,-1.475200,49400
Dronfield Town & Unstone,E02004108,53.300301,-1.456440,37300
Dronfield Woodhouse & Holmesfield,E02004109,53.295399,-1.501460,48200
Drongan,S02001479,55.434898,-4.461410,
Droylsden Central,E02001239,53.483799,-2.151440,36500
Droylsden East,E02001238,53.483501,-2.139510,38100
Droylsden West,E02001240,53.483200,-2.163200,39100
Druids Heath,E02001947,52.407001,-1.898000,29300
Drumchapel North,S02001975,55.913700,-4.358130,
Drumchapel South,S02001974,55.907600,-4.358840,
Drumgelloch,S02002189,55.869202,-3.955500,
Drumoyne and Shieldhall,S02001855,55.859100,-4.338320,
Drumpellier and Langloan,S02002172,55.859299,-4.046020,
Drumry East,S02001976,55.914200,-4.372020,
Drumry West,S02001977,55.911900,-4.380820,
Drylaw,S02001665,55.964500,-3.246570,
Drypool & Victoria Dock,E02002677,53.746300,-0.323501,33700
Ducks Hill,E02000494,51.611900,-0.429095,60700
Ducks Island & Underhill,E02000027,51.645901,-0.204539,54700
Dudden Hill,E02000110,51.552799,-0.231787,56700
Duddingston and Portobello South,S02001633,55.945702,-3.123830,
Dudley Priory & Wrens Nest,E02002005,52.521301,-2.087210,37100
Dudley Wood & Saltwells,E02002019,52.485001,-2.087930,33900
"Duffield, Quarndon & Kirk Langley",E02004044,52.975899,-1.512180,53600
Duffryn & Maesglas,W02000365,51.564701,-3.016410,37100
Dukinfield East & Hough Hill,E02001244,53.476601,-2.068590,41000
Dukinfield West,E02001245,53.475300,-2.091320,36700
Dulais Valley,W02000200,51.752800,-3.720180,32600
Dullingham & Cheveley,E02006825,52.212502,0.430113,52700
Dulwich Hill,E02000838,51.448502,-0.067679,64500
Dumfries Central,S02001430,55.068802,-3.607550,
Dumpton,E02005143,51.343800,1.424810,40500
Dunblane East,S02002455,56.194302,-3.957150,
Dunblane West,S02002456,56.184101,-3.970070,
"Dunchurch, Stretton-on-Dunsmore & Marton",E02006503,52.329498,-1.328100,52200
"Dundonald, Loans and Symington",S02002350,55.564301,-4.590760,
Dundyvan,S02002171,55.852100,-4.032160,
"Dunecht, Durris and Drumoak",S02001296,57.102600,-2.383250,
Dunfermline Abbeyview North,S02001753,56.066601,-3.425100,
Dunfermline Abbeyview South,S02001754,56.062698,-3.421900,
Dunfermline Baldridgeburn,S02001745,56.075298,-3.469140,
Dunfermline Bellyeoman and Townhill,S02001750,56.086102,-3.430470,
Dunfermline Brucefield,S02001748,56.063900,-3.448280,
Dunfermline Central,S02001747,56.068901,-3.453170,
Dunfermline Duloch North and Lynebank,S02001751,56.072399,-3.409740,
Dunfermline Duloch South,S02001755,56.060902,-3.404380,
Dunfermline Garvock Hill,S02001749,56.072701,-3.439140,
Dunfermline Headwell,S02001746,56.078201,-3.450360,
Dunfermline Masterton,S02001756,56.053902,-3.400820,
Dunfermline Milesmark and Wellwood,S02001744,56.081402,-3.476970,
Dunfermline Pitcorthie East,S02001757,56.054199,-3.423270,
Dunfermline Pitcorthie West,S02001758,56.058102,-3.438330,
Dunfermline Touch and Woodmill,S02001752,56.070301,-3.429960,
Dunholme & Welton,E02005499,53.314999,-0.466778,44100
Dunipace,S02001696,56.029999,-3.915690,
"Dunkesewell, Upottery & Stockland",E02004129,50.847900,-3.148290,46400
"Dunnington, Elvington & Wheldrake",E02002791,53.943600,-0.968394,52800
Dunoon,S02001386,55.949799,-4.929340,
Duns,S02002304,55.776798,-2.342780,
Dunscar & Egerton,E02000984,53.622398,-2.436330,54700
Dunstable Central,E02003647,51.887402,-0.523972,48600
Dunstable East,E02003645,51.890301,-0.500219,52400
Dunstable Manshead,E02003648,51.880001,-0.507047,44800
Dunstable South,E02003649,51.876400,-0.514190,53700
Dunstable West,E02003646,51.890499,-0.537275,49200
"Dunster, Dulverton & Exmoor",E02006117,51.106499,-3.556960,39800
Dunston,E02004058,53.259399,-1.444110,31600
Dunston & Teams,E02001688,54.942799,-1.622860,34600
Dunston Hill,E02001694,54.948002,-1.646710,37100
"Dunterlie, East Arthurlie and Dovecothall",S02001558,55.803001,-4.390360,
"Dunton Bassett, Claybrooke & Swinford",E02005372,52.484901,-1.185300,50100
Dunvant & Upper Killay,W02000187,51.621399,-4.033870,43000
Durham City,E02004314,54.775799,-1.574320,37500
Durkar & Crigglestone,E02002473,53.644402,-1.528740,45400
Durno-Chapel of Garioch,S02001305,57.299400,-2.434330,
Durrington & Bulford,E02006662,51.196800,-1.770960,54800
Durrington North,E02006623,50.833000,-0.413185,40600
Durrington South,E02006627,50.821800,-0.405435,48800
Dursley,E02004664,51.681198,-2.351650,46900
"Duxford, Whittlesford & the Abingtons",E02003791,52.105900,0.172781,62400
Dyce,S02001278,57.206902,-2.193890,
"Dymchurch, St Mary's Bay & Brookland",E02005112,51.014099,0.928169,35400
"Dymock, Hartpury & Huntley",E02004626,51.938499,-2.372260,50500
Dysart,S02001796,56.128799,-3.126120,
Dyserth & Tremeirchion,W02000049,53.289501,-3.402400,38100
Eaglescliffe,E02002555,54.522701,-1.355180,45900
Eaglesham and Waterfoot,S02001565,55.744400,-4.277720,
Eaglestone & Fishermead,E02003476,52.030701,-0.740103,47900
Eagley & Sharples,E02000986,53.610001,-2.428770,43200
Eakring & Ling Forest,E02005890,53.140701,-1.165360,42600
Ealing Broadway East,E02000257,51.515400,-0.298022,69600
Ealing Broadway West,E02000256,51.516201,-0.314923,73400
Ealing Common & Twyford Ave,E02000264,51.508400,-0.284537,65600
Earby & Salterforth,E02005242,53.910400,-2.149300,39300
Earl Place & Lime Tree Park,E02001989,52.402599,-1.565750,45500
Earl Shilton,E02005382,52.574501,-1.315780,38400
Earl's Court,E02000591,51.493000,-0.198365,57000
Earlestown North,E02001415,53.458000,-2.640010,39200
Earlestown South,E02001418,53.452702,-2.641680,36800
Earley,E02003444,51.452499,-0.937160,72900
Earlham,E02005589,52.637199,1.253800,38100
Earlham Road & College Road,E02005592,52.627800,1.273730,53200
Earls Barton & Great Doddington,E02005700,52.274899,-0.750999,44200
Earlsdon & Canley Gardens,E02001991,52.397202,-1.535020,56800
Earlsfield North,E02000941,51.449299,-0.189685,79200
Earlsfield South,E02000946,51.444302,-0.182983,74800
Earlsheaton & Chickenley,E02002288,53.689400,-1.610400,34200
Earlsmead,E02000463,51.560299,-0.374321,56100
Earlston and Hurlford Rural,S02001492,55.602001,-4.457140,
Earlston Stow and Clovernfords Area,S02002296,55.651402,-2.769140,
Earlswood & Whitebushes,E02006388,51.220901,-0.166170,62300
"Earlswood, Tamworth-in-Arden & Sambourne",E02006504,52.314800,-1.847710,55700
Earnock,S02002389,55.767502,-4.082900,
Easebourne & Petworth,E02006565,50.978600,-0.619998,46700
Easedale Gardens,E02001704,54.923401,-1.587350,32000
Easington & Hawthorn,E02004324,54.788200,-1.343200,35000
Easingwold & Stillington,E02005759,54.109798,-1.153950,45000
East Acton,E02000261,51.511101,-0.252407,55300
East and West Mainland,S02002326,60.267502,-1.397700,
East Barnwell & Abbey,E02003724,52.209801,0.149685,50400
East Benton,E02001762,55.006199,-1.549110,40100
"East Bergholt, Brantham & Capel St Mary",E02006236,51.980999,1.036590,48900
East Blatchington,E02004389,50.781399,0.096485,47600
East Bridgford & Aslockton,E02005906,52.966999,-0.905045,50900
East Cairngorms,S02001285,57.074402,-3.130960,
East Calder,S02002485,55.895500,-3.451830,
East Central Oxford,E02005950,51.747501,-1.236110,61400
East Chesterton,E02003721,52.222301,0.145984,52500
East Cliff,E02003192,50.726200,-1.863270,40500
East Clober and Mains Estate,S02001507,55.945301,-4.329870,
East Cockermouth & Buttermere,E02003971,54.655800,-3.343470,45800
"East Colne, Foulridge & Trawden",E02005245,53.860401,-2.146150,45700
East Cowes & Osborne,E02003583,50.749802,-1.279570,34600
East Craigs North,S02001676,55.954899,-3.303640,
East Craigs South,S02001677,55.946301,-3.301790,
East Cramlington & Parkside,E02005716,55.088600,-1.577060,39900
East Darwen,E02002629,53.697800,-2.457090,31900
East Didsbury,E02001089,53.409599,-2.224110,56000
East Dulwich,E02000836,51.454700,-0.074367,77800
East Ella,E02002679,53.745201,-0.399652,37000
East End Park & Richmond Hill,E02002404,53.792801,-1.521500,38700
East Finchley,E02000052,51.591202,-0.168041,66300
East Goscote & Queniborough,E02005359,52.701302,-1.047310,47900
East Grinstead Central & North,E02006604,51.127499,-0.010877,53700
East Grinstead East,E02006606,51.123600,0.009257,61200
East Grinstead West & South,E02006607,51.124401,-0.024390,65100
East Ham Central,E02000731,51.534500,0.051546,44800
East Ham North,E02000723,51.543201,0.051932,51600
East Ham South,E02000737,51.529400,0.057064,49500
East Ham South West,E02000738,51.528301,0.043658,50800
East Ham West,E02000732,51.533798,0.041844,44300
"East Harling, Garboldisham & Kenninghall",E02005516,52.418400,0.935659,45600
East Herringthorpe,E02001590,53.436298,-1.320750,25900
East Howe & Ensbury Park,E02003178,50.752201,-1.899040,42200
East Hunsbury,E02005679,52.208302,-0.901672,54300
East Kirkby,E02005825,53.105598,-1.230960,36600
East Kirkwall,S02002217,58.981701,-2.952280,
East Leake,E02005920,52.831799,-1.172870,54200
East Mainland,S02002215,58.967499,-2.941930,
East Mains,S02002422,55.767899,-4.174690,
"East Malling, West Malling & Trottiscliffe",E02006833,51.300400,0.397322,50800
East Molesey,E02006318,51.400002,-0.351572,78400
East Oakley,E02004689,51.251900,-1.175850,61200
East Park,E02002166,52.583199,-2.098850,31500
East Preston & Rustington East,E02006551,50.808201,-0.497896,41200
East Putney,E02000936,51.456501,-0.215052,80700
East Saltdean & Telscombe Cliffs,E02004384,50.798901,-0.016307,47300
East Sheen North,E02000788,51.465000,-0.267979,78000
East Southbourne & Hengistbury Head,E02003191,50.724899,-1.790310,48800
East Tilbury,E02003308,51.481800,0.410177,49700
East Verwood,E02004244,50.873699,-1.863090,53300
East Worthing,E02006629,50.818501,-0.352491,43900
Eastbourne & Newham Grange,E02002546,54.570999,-1.322700,32800
Eastbrookend,E02000004,51.560501,0.174651,52000
Eastcote,E02000499,51.577900,-0.395920,68400
Easter Road and Hawkhill Avenue,S02001645,55.962101,-3.168030,
Easterhouse East,S02001904,55.867599,-4.099150,
Eastern Green & Tanyard Farm,E02001982,52.412102,-1.595830,47300
Easterside,E02002509,54.540401,-1.215820,35800
Eastfield,E02005661,52.256001,-0.862555,40300
"Eastfield, Crossgates & Seamer",E02005806,54.242699,-0.414215,32400
Eastgate & Southgate,E02006281,52.239399,0.716848,46300
Eastham,E02001508,53.312901,-2.967100,39200
Easthouses,S02002068,55.877399,-3.044630,
Eastlands,E02006499,52.366001,-1.240850,52700
Eastleigh West,E02004717,50.965302,-1.372760,47300
Eastmoor,E02002457,53.687302,-1.481120,35600
Eastney,E02003546,50.786301,-1.054750,51800
Eastriggs,S02001443,54.982899,-3.198710,
Eastville,E02003030,51.473801,-2.544860,47300
Eastwood,E02003280,51.560299,0.697655,42200
Eastwood & East Dene,E02001591,53.435398,-1.336140,28200
Eastwood East,E02005852,53.009899,-1.288440,39800
Eastwood Hall & Brinsley,E02005850,53.027699,-1.302000,37500
Eastwood Park,E02003279,51.569302,0.650654,43200
Eastwood Town,E02005851,53.018200,-1.314000,32500
Eaton,E02005595,52.611900,1.262790,52600
"Eaton Bray, Whipsnade & Holywell",E02003650,51.862701,-0.547578,49100
Ebbsfleet & Greenhithe,E02005029,51.445301,0.296539,71500
Ebbw Vale North & Glyncoed,W02000317,51.785702,-3.213510,35500
Ebbw Vale South & Cwm,W02000320,51.764099,-3.200390,34900
Ebley & Randwick,E02004654,51.749699,-2.244780,45400
Eccles,E02001176,53.489498,-2.342950,44100
Ecclesall & Greystones,E02001657,53.362499,-1.510290,69400
Ecclesfield South,E02001616,53.437302,-1.464530,35000
Eccleshall & Yarnfield,E02006192,52.874699,-2.263740,49700
Eccleshill,E02002208,53.822899,-1.725380,32500
Eccleston,E02001414,53.458099,-2.779020,52600
Eccleston & Charnock Richard,E02005199,53.639999,-2.709660,46800
Eccleston Park,E02001423,53.438900,-2.778090,47500
Eckington East & Renishaw,E02006804,53.304501,-1.353120,38200
Eckington West & Coal Aston,E02004106,53.310101,-1.422760,39900
Eddington & Castle,E02003723,52.215900,0.105108,57100
Eddlewood,S02002381,55.752800,-4.044800,
Eden Park & Bethlem,E02000150,51.392601,-0.028588,67000
Edenbridge,E02005100,51.200001,0.063095,50500
Edenthorpe & Mere Lane,E02001549,53.550400,-1.067330,41300
Edgbaston North,E02001890,52.471500,-1.936130,45900
Edgbaston South & University,E02001905,52.456902,-1.921530,49800
Edge Hill,E02001377,53.405300,-2.959000,29300
Edgeley,E02001202,53.406700,-2.163250,35600
Edgemond & Church Aston,E02002929,52.769501,-2.442400,46800
Edgerton & Marsh,E02002304,53.650600,-1.793920,35100
Edgware Central,E02000041,51.613300,-0.276229,53500
Edgware East,E02000036,51.622299,-0.263374,56400
Edgware Park,E02000037,51.623001,-0.280860,59300
Edgware West,E02000439,51.605202,-0.279269,55600
Edlington,E02001572,53.480999,-1.189490,32700
Edmonton Green,E02000306,51.619701,-0.055296,39200
Edwalton,E02005913,52.913200,-1.121130,52400
Edwinstowe & Clipstone,E02005894,53.180901,-1.087560,41200
"Efford, Laira & Crabtree",E02003142,50.384399,-4.107050,36300
Egerton Park,E02001495,53.369099,-3.020900,35700
"Eggborough, Kellington & Smeaton",E02005818,53.693699,-1.155620,47100
Egham Hythe & Pooley Green,E02006395,51.432098,-0.529307,64100
Egham Town,E02006393,51.430698,-0.548117,60400
Egremont,E02001471,53.419102,-3.032500,29300
Egremont & Moor Row,E02004005,54.488701,-3.535040,36600
Eldene & Dorcan,E02003234,51.551800,-1.724970,45900
Elderslie and Phoenix,S02002262,55.835300,-4.484360,
Elephant & Castle,E02000815,51.496101,-0.096020,61000
Elgin Bishopmill East and Ladyhill,S02002088,57.651501,-3.316740,
Elgin Bishopmill West and Newfield,S02002089,57.659199,-3.319120,
Elgin Cathedral to Ashgrove and Pinefield,S02002084,57.648998,-3.300750,
Elgin Central West,S02002087,57.647400,-3.325970,
Elie Colinsburgh and Largoward,S02001830,56.212898,-2.826690,
Ellacombe,E02003159,50.472698,-3.522730,39600
Elland,E02002268,53.682800,-1.840020,34200
Ellenbrook & Boothstown,E02001169,53.504902,-2.412950,55600
Ellesmere,E02006017,52.907700,-2.901230,43600
Ellesmere Port Pooltown Road,E02003848,53.274601,-2.916420,35500
Ellesmere Port South,E02003852,53.261299,-2.919670,47100
Ellesmere Port Town & Rossmore,E02003845,53.284698,-2.905220,35300
Ellon East,S02001313,57.365398,-2.074230,
Ellon West,S02001314,57.369999,-2.088830,
Elm Grove & Bear Road,E02003508,50.831799,-0.121087,54900
Elm Park East,E02000486,51.552898,0.208578,54200
Elm Park West,E02000489,51.546001,0.197060,54200
Elm Tree & Grangefield,E02002547,54.569401,-1.347310,40100
Elmbridge,E02004638,51.869900,-2.212820,52100
Elmdon Heath & Catherine-de-Barnes,E02002095,52.426102,-1.754780,49000
Elmdon Park,E02002091,52.444901,-1.775000,45000
Elmers End,E02006787,51.397202,-0.046278,56000
Elms Vale & Capel-le-Ferne,E02005054,51.119900,1.243830,46700
Elmstead Market & Ardleigh,E02004577,51.901798,0.991023,49400
"Elmswell South, Haughley, Beyton & Felsham",E02006266,52.216702,0.901966,46100
Elsecar,E02001537,53.502602,-1.422910,35100
Elson,E02004743,50.811901,-1.146010,43500
Elstead & Milford,E02006449,51.175201,-0.672842,53600
"Elstow, Shortstown & Wixams",E02003634,52.098701,-0.444241,55000
Elstree & Aldenham,E02004905,51.657398,-0.315432,63400
Elswick,E02001736,54.968601,-1.644220,30200
"Elswick, Singleton & Weeton",E02005203,53.815102,-2.952780,44900
Eltham North,E02000335,51.463001,0.058074,66800
Eltham Park,E02000339,51.455799,0.055727,62400
Eltham South,E02000340,51.449402,0.055225,57200
Eltham West,E02000337,51.458599,0.042465,51800
Elthorne Park,E02000272,51.500900,-0.327150,71200
Elton Vale,E02001028,53.590599,-2.331140,50900
"Elton, Mickle Trafford & Great Barrow",E02003794,53.243698,-2.815550,45600
Ely East,W02000405,51.479900,-3.250690,32800
Ely West,W02000409,51.473701,-3.265230,35000
Emerson Park,E02000478,51.571701,0.229448,59400
Emersons Green,E02003110,51.493900,-2.481030,64900
Emley & Skelmanthorpe,E02002324,53.600300,-1.643810,42500
Emsworth,E02004774,50.852100,-0.939776,48000
Endcliffe & Ranmoor,E02001648,53.370499,-1.524150,59700
Enderby & Glen Parva,E02005338,52.591900,-1.199530,43800
Endon & Brown Edge,E02006211,53.074402,-2.122770,45100
Enfield Lock,E02000279,51.670200,-0.022498,47900
Enfield Town North,E02000285,51.658001,-0.074160,66200
Enfield Town South & Bush Hill Park,E02000291,51.650600,-0.076728,53900
Enfield Wash,E02000282,51.663200,-0.046077,41500
Englefield Green & University,E02006394,51.429501,-0.574021,52800
Epping North,E02004531,51.704899,0.116401,55900
Epping South,E02004532,51.697399,0.113940,58800
Epsom Downs & Common,E02006343,51.321602,-0.267557,76200
Epsom North,E02006341,51.339500,-0.265347,69800
Epsom Town,E02006342,51.333599,-0.263716,62100
Epworth & Bracon,E02002768,53.540798,-0.824174,42400
Erdington Town,E02001849,52.526199,-1.839750,37800
Erith East,E02000068,51.485802,0.172309,46300
Erith West,E02000069,51.482399,0.160047,49400
Ermine,E02005442,53.250702,-0.541020,32400
Ernesettle,E02003125,50.418499,-4.175290,35500
Ernesford Grange & Stoke Aldermoor,E02001992,52.394600,-1.459150,38000
Errol and Inchture,S02002243,56.416901,-3.199520,
Erskine Central,S02002284,55.901001,-4.452090,
Erskine East and Inchinnan,S02002283,55.893799,-4.435490,
Erskine West,S02002285,55.904900,-4.466280,
Esh Winning & Ushaw Moor,E02004316,54.771099,-1.683610,34900
Esher,E02006329,51.368900,-0.366216,79200
Esk Valley & Runswick Coast,E02005796,54.483799,-0.801471,40800
Eskbank,S02002063,55.888802,-3.077150,
Eston,E02002525,54.562901,-1.137520,31700
Ettingshall,E02002177,52.566101,-2.096280,37800
Ettingshall Park,E02002180,52.557701,-2.109720,37200
Ettrick Yarrow and Liliesleaf Area,S02002320,55.523701,-2.870410,
Euston,E02000188,51.530499,-0.135887,46800
Euxton,E02005193,53.666302,-2.676160,48000
"Evenwood, Cockfield & Staindrop",E02004345,54.607201,-1.796910,37400
Evercreech & Nunney,E02006056,51.179100,-2.458450,45900
Eversley,E02004441,51.568501,0.510502,40100
Everton East,E02001370,53.420101,-2.955110,29100
Everton West,E02001369,53.419701,-2.972180,29800
Evesham Central,E02006761,52.094101,-1.945830,39600
Evesham East,E02006763,52.087898,-1.932110,49600
Evesham North & Hampton,E02006762,52.087200,-1.956110,46200
